Job_Title,Location,machine_learning,hadoop,tableau,lat,long
Machine Learning Data Scientist,IL,1,0,0,40,-89
Staff Data Scientist (GEC11903),CA,1,1,0,36.778259,-119.417931
Senior Data Scientist,IL,0,1,0,40,-89
Machine Learning Scientist - Autopilot,CA,1,0,0,36.778259,-119.417931
Principal Data Scientist,GA,0,0,0,33.247875,-83.441162
Senior Data Scientist,CA,0,0,1,36.778259,-119.417931
"Staff Data Scientist, Search/Online Grocery",CA,1,0,0,36.778259,-119.417931
Principal Data Scientist - QuantumBlack,IL,1,0,0,40,-89
Data Scientist,AZ,1,1,0,34.048927,-11.093735
Staff Data Scientist - Search / Relevance,CA,1,0,0,36.778259,-119.417931
Sr. Data Scientist,CA,1,0,0,36.778259,-119.417931
Data Scientist - Seattle,WA,1,1,0,47.751076,-120.740135
Clinical Data Scientist,NJ,1,0,0,39.833851,-74.871826
Principal Data Scientist,CA,1,1,0,36.778259,-119.417931
Principal Data Scientist,CA,1,0,0,36.778259,-119.417931
Principal Data Scientist,CA,1,0,0,36.778259,-119.417931
Data Scientist,CA,1,1,0,36.778259,-119.417931
Principal Data Scientist,CA,1,0,1,36.778259,-119.417931
"Data Scientist, Senior",DC,1,0,1,47.751076,-120.740135
Staff Data Scientist,CA,1,1,0,36.778259,-119.417931
Staff Data Scientist,CA,1,1,0,36.778259,-119.417931
Senior Data Scientist/Data Scientis,CA,1,0,0,36.778259,-119.417931
"Data Scientist, Machine Learning - Shared Rides",CA,1,0,0,36.778259,-119.417931
"Data Scientist, Senior",DC,1,0,1,47.751076,-120.740135
Senior Data Scientist,CA,0,0,1,36.778259,-119.417931
Data Scientist/Senior Data Scientist,NY,1,1,0,43,-75
Counter Threat Data Scientist,VA,0,0,1,44,-72.699997
Data Scientist,MD,1,1,0,39.045753,-76.641273
Senior Data Scientist,CA,1,1,0,36.778259,-119.417931
Staff Data Scientist,CA,0,0,0,36.778259,-119.417931
Staff Data Scientist,CA,1,1,0,36.778259,-119.417931
Security Data Scientist,NY,1,1,1,43,-75
Staff Data Scientist,CA,1,1,1,36.778259,-119.417931
Data Scientist,CA,1,1,0,36.778259,-119.417931
Sr. Data Scientist - Segmentation,CA,1,1,0,36.778259,-119.417931
Senior Data Scientist,NY,0,0,0,43,-75
Staff Data Scientist,CA,0,0,0,36.778259,-119.417931
Senior Data Scientist,MI,1,0,0,44.182205,-84.506836
Data Scientist - Technical Development,CA,1,0,1,36.778259,-119.417931
Sr. Data Scientist (Join OCI Networking),WA,1,1,0,47.751076,-120.740135
Senior Data Scientist,CA,1,0,0,36.778259,-119.417931
Senior Data Scientist,NY,1,0,0,43,-75
Lead Data Scientist,MI,1,1,0,44.182205,-84.506836
Senior Data Scientist,WA,1,0,0,47.751076,-120.740135
Sr. Data Scientist,CA,1,0,0,36.778259,-119.417931
Senior Data Scientist,MA,1,0,0,45.376584,-68.972168
Sr. Data Scientist,NY,1,1,0,43,-75
"Data Scientist, Senior",VA,1,0,1,44,-72.699997
Data Scientist,CA,1,1,0,36.778259,-119.417931
Staff Data Scientist,CA,1,1,1,36.778259,-119.417931
Lead Data Scientist,CA,1,1,0,36.778259,-119.417931
Staff Data Scientist,CA,1,0,0,36.778259,-119.417931
Data Scientist - must be software savvy,VA,1,1,0,44,-72.699997
Senior Data Scientist,CA,1,0,0,36.778259,-119.417931
"Data Scientist - Global Forecasting and Planning, AdTech",CA,1,1,0,36.778259,-119.417931
"Data Scientist, Analytics-Growth Infrastructure",CA,1,1,0,36.778259,-119.417931
Senior Data Scientist,CA,0,0,0,36.778259,-119.417931
Staff Data Scientist - Contract,CA,1,0,0,36.778259,-119.417931
"Data Scientist, Recruiting Analytics",CA,0,0,1,36.778259,-119.417931
"Data Scientist, Mid",HI,1,1,1,19.741755,-155.844437
Lead Data Scientist,CT,1,1,0,41.599998,-72.699997
"Data Scientist, Senior",DC,1,0,1,47.751076,-120.740135
Senior Data Scientist,CA,1,0,0,36.778259,-119.417931
Principal Data Scientist,NC,1,0,0,35.782169,-80.793457
Senior Data Scientist,NY,1,1,0,43,-75
Sr Data Scientist,WA,1,0,0,47.751076,-120.740135
Senior Data Scientist,CA,1,1,0,36.778259,-119.417931
Senior Data Scientist - Automatic Labs,CA,1,1,0,36.778259,-119.417931
Senior Data Scientist,CA,1,0,1,36.778259,-119.417931
Principal Data Scientist,AR,0,1,0,34.799999,-92.199997
Senior Data Scientist,NC,1,1,0,35.782169,-80.793457
Data Scientist,VA,1,1,0,44,-72.699997
SAP Machine Learning Consultant / Data Scientist - Palo Alto,CA,1,0,0,36.778259,-119.417931
Lead Data Scientist,CA,1,0,0,36.778259,-119.417931
Senior Data Scientist (Experimentation Platform),CA,1,0,0,36.778259,-119.417931
Senior Data Scientist-Fraud,NY,1,1,0,43,-75
Staff Data Scientist,WA,1,1,0,47.751076,-120.740135
Principal Data Scientist,NY,1,0,0,43,-75
Data Scientist (SME),VA,1,0,0,44,-72.699997
Sr Data Scientist,CA,1,0,0,36.778259,-119.417931
Data Scientist,VA,1,0,0,44,-72.699997
"Data Scientist Associate, Workforce Analytics",NJ,1,0,1,39.833851,-74.871826
Principal Data Scientist,KY,1,1,0,37.839333,-84.27002
"Senior Data Scientist, Platform Intelligence",NY,1,0,0,43,-75
Data Scientist (Federal),DC,1,0,0,47.751076,-120.740135
Staff Data Scientist,CA,1,1,0,36.778259,-119.417931
Sr. Data Scientist,MN,1,1,1,45.376584,-68.972168
Data Scientist - Defense & Intelligence,MD,1,1,0,39.045753,-76.641273
"Senior Data Scientist, Analytics and Advertising",CT,0,0,0,41.599998,-72.699997
Data Scientist (Journeyman),VA,1,0,0,44,-72.699997
Senior Data Scientist,CA,1,0,1,36.778259,-119.417931
Senior Data Scientist,CA,1,1,0,36.778259,-119.417931
Senior Algorithmic Economist / Data Scientist,MA,0,0,0,45.376584,-68.972168
Senior Data Scientist,CA,1,1,0,36.778259,-119.417931
"Senior Data Scientist, Acquisition Marketing",CA,0,0,0,36.778259,-119.417931
Data Scientist,MA,0,1,1,45.376584,-68.972168
Lead Data Scientist,TX,1,1,0,31,-100
Staff Data Scientist - Business Analytics,CA,0,1,1,36.778259,-119.417931
Principal Data Scientist - QuantumBlack,MA,1,0,0,45.376584,-68.972168
Consumer Finance - Decision and Data Scientist,NY,1,1,0,43,-75
Senior Data Scientist,NY,1,1,0,43,-75
Data Scientist: Advanced Analytics,CA,1,1,0,36.778259,-119.417931
Lead Data Scientist,CA,1,0,0,36.778259,-119.417931
Senior Data Scientist / Machine Learning,MA,1,0,0,45.376584,-68.972168
Senior Data Scientist - Product,CA,0,0,1,36.778259,-119.417931
Data Scientist (SME),MD,0,0,0,39.045753,-76.641273
Lead Data Scientist,AZ,1,0,0,34.048927,-11.093735
"Data Scientist, Analytics - Product Quality",CA,1,1,0,36.778259,-119.417931
"Data Scientist, Mid",MD,0,1,1,39.045753,-76.641273
Data Scientist - Data Science Core,NY,1,0,0,43,-75
"Data Scientist, Mid",VA,1,0,1,44,-72.699997
Senior Data Scientist,NY,1,1,0,43,-75
Senior Data Scientist,CA,1,1,1,36.778259,-119.417931
Lead Data Scientist,IL,1,1,0,40,-89
Sr. Machine Learning Scientist - Autopilot,CA,1,0,0,36.778259,-119.417931
Data Scientist,CA,1,0,0,36.778259,-119.417931
Data Scientist,CA,1,0,0,36.778259,-119.417931
"Data Scientist/Risk Modeler @ Cyence - San Mateo, CA",CA,1,1,0,36.778259,-119.417931
"Data Scientist, Marketing Analytics, Web Analytics & Experim...",CA,1,1,0,36.778259,-119.417931
Staff Data Scientist - Tech CA (TECH12458),CA,1,1,0,36.778259,-119.417931
Lead Data Scientist,NY,1,0,0,43,-75
Senior Data Scientist,NC,1,1,0,35.782169,-80.793457
Data Scientist,VA,1,1,1,44,-72.699997
Sr. Data Scientist,WA,0,0,0,47.751076,-120.740135
"Data Scientist, Analytics - Product Foundation",CA,0,1,0,36.778259,-119.417931
R&D Data Scientist,CA,1,1,0,36.778259,-119.417931
"Data Scientist, Mid",MO,1,1,1,38.573936,-92.60376
Lead Data Scientist,NY,1,1,0,43,-75
Lead Data Scientist,NY,1,1,0,43,-75
Lead Data Scientist,NY,1,1,0,43,-75
Senior Data Scientist,CA,1,1,0,36.778259,-119.417931
"Data Scientist, Mid",MD,0,1,1,39.045753,-76.641273
Principal Data Scientist - (Optimization),AR,1,1,0,34.799999,-92.199997
Lead Data Scientist,NY,1,1,0,43,-75
Senior Operations Data Scientist,CA,1,0,0,36.778259,-119.417931
Principal Data Scientist,MA,1,0,0,45.376584,-68.972168
"Data Scientist, Senior",VA,1,1,1,44,-72.699997
Senior Data Scientist,TX,1,1,0,31,-100
Data Scientist - CIB Treasury Services,NY,1,0,0,43,-75
Chief Data Scientist,VA,1,0,0,44,-72.699997
Principal Data Scientist,IN,1,0,0,40.273502,-86.126976
Data Scientist with Top Secret,DC,0,1,0,47.751076,-120.740135
"Data Scientist, Experience Cloud Research and Adobe Sensei",CA,1,1,0,36.778259,-119.417931
Regulatory Analytics & Research Data Scientist,CA,0,1,1,36.778259,-119.417931
Principal Data Scientist - People Analytics for Workplace In...,NH,1,0,1,44,-71.5
"Data Scientist, Senior",MD,1,1,1,39.045753,-76.641273
"Data Scientist, Senior",MD,1,1,1,39.045753,-76.641273
"Data Scientist, Senior",MD,1,1,1,39.045753,-76.641273
"Data Science Instructor, Senior Data Scientist",CO,1,1,0,39.113014,-105.358887
Data Scientist,VA,0,0,0,44,-72.699997
Sr. Data Scientist - MMX/MTA,NC,1,1,0,35.782169,-80.793457
Senior Data Scientist,CA,1,1,1,36.778259,-119.417931
Marketing Data Scientist,CA,0,0,0,36.778259,-119.417931
Data Scientist,CA,1,0,0,36.778259,-119.417931
Data Scientist,CA,1,1,0,36.778259,-119.417931
Senior Data Scientist - Market Sensing and Forecasting,OR,1,1,1,44,-120.5
Lead Data Scientist,TX,1,1,0,31,-100
Data Scientist_Schenectady,NY,1,0,0,43,-75
Senior Data Scientist,WA,1,1,0,47.751076,-120.740135
Expert Data Scientist,WA,1,1,1,47.751076,-120.740135
Senior Data Scientist,CA,1,0,0,36.778259,-119.417931
Bioinformatics Data Scientist Manager,CA,0,0,0,36.778259,-119.417931
Lead Data Scientist,TX,1,1,0,31,-100
Senior Data Scientist,NC,1,1,0,35.782169,-80.793457
Data Scientist,NY,1,0,0,43,-75
Computational Biologist / Bioinformatics Data Scientist - Se...,CA,1,0,0,36.778259,-119.417931
Senior Data Scientist,MA,1,0,1,45.376584,-68.972168
MTS - Data Science / Machine Learning,CA,1,0,0,36.778259,-119.417931
Principal Data Scientist,CA,1,1,0,36.778259,-119.417931
"Data Scientist, Senior",VA,1,0,1,44,-72.699997
"Senior Data Scientist, Andi",NY,1,1,1,43,-75
NLP Senior Data Scientist,CA,1,0,0,36.778259,-119.417931
SR Data Scientist (Machine Learning),CA,1,1,1,36.778259,-119.417931
Data Scientist (SME Level),NC,1,1,0,35.782169,-80.793457
Consumer Finance - Decision and Data Scientist,NY,1,1,0,43,-75
Senior Staff Data Scientist,MA,1,1,0,45.376584,-68.972168
"Data Scientist, Senior",VA,1,1,1,44,-72.699997
Lead Data Scientist - (JOIN OCI Networking,WA,1,1,0,47.751076,-120.740135
Senior Data Scientist,IL,1,0,0,40,-89
Senior Infosec Data Scientist - AI Infrastructure RAPIDS,CA,1,0,0,36.778259,-119.417931
"Data Scientist, Senior",VA,1,0,1,44,-72.699997
Data Scientist - Associate - CIB Treasury Services,NY,1,0,0,43,-75
Sr. Data Scientist,MA,1,1,0,45.376584,-68.972168
Data Scientist,VA,1,1,0,44,-72.699997
Data Scientist,WA,0,0,0,47.751076,-120.740135
Data Scientist,DC,1,1,0,47.751076,-120.740135
"Senior Data Scientist, Imaging, Personalized Healthcare (PHC...",CA,1,0,0,36.778259,-119.417931
"Principal Data Scientist, Cyber-Security",NJ,1,0,0,39.833851,-74.871826
"Associate Director, Senior Data Scientist",NY,1,1,0,43,-75
Senior Bioinformatics Information & Data Scientist,MA,1,0,0,45.376584,-68.972168
Data Scientist - Executive Director - CIB Treasury Services,NY,1,0,0,43,-75
Sr. UX Data Scientist,WA,1,0,1,47.751076,-120.740135
Cloud AI Research Scientist,CA,1,0,0,36.778259,-119.417931
Data Scientist I,CA,1,0,0,36.778259,-119.417931
Data Scientist,VA,1,1,0,44,-72.699997
Data Scientist III (Bioinformatics/Data Analytics),CA,0,0,0,36.778259,-119.417931
Data Scientist - Social Video Platform,CA,1,0,0,36.778259,-119.417931
"Data Scientist, Business Insights",CA,0,0,0,36.778259,-119.417931
"Data Scientist, Business Insights",CA,0,0,0,36.778259,-119.417931
Data Scientist - VP - CIB Treasury Services,NY,1,0,0,43,-75
Data Scientist/ML Developer,WA,1,0,0,47.751076,-120.740135
Executive Director/Principal Data Scientist,VA,1,1,0,44,-72.699997
"Data Scientist, Lead",MD,1,1,1,39.045753,-76.641273
Data Scientist - Senior Consultant - Seattle,WA,1,1,0,47.751076,-120.740135
Analytics Software – Machine Learning Scientist,CA,1,0,0,36.778259,-119.417931
Data Scientist,CA,1,1,0,36.778259,-119.417931
Senior or Principal Machine Learning Scientist,CA,1,0,0,36.778259,-119.417931
Data Scientist,CA,1,0,0,36.778259,-119.417931
Data Scientist,CA,1,0,0,36.778259,-119.417931
Lead Data Scientist Senior,TX,1,1,1,31,-100
Principal Data Scientist - Adaptive Intelligent Applications...,CA,1,1,0,36.778259,-119.417931
"Machine Learning Scientist, Computer Vision",CA,1,0,0,36.778259,-119.417931
Senior Data Scientist,MA,1,1,0,45.376584,-68.972168
Data Scientist (Emerging & Disruptive Technologies,VA,0,0,0,44,-72.699997
Senior Manager Data Scientist (Machine Learning),NJ,1,1,0,39.833851,-74.871826
"Associate Director, Senior Data Scientist",NY,1,1,0,43,-75
Senior Data Scientist,VA,1,0,0,44,-72.699997
Jr Data Scientist (TS/SCI Required),VA,1,1,0,44,-72.699997
Lead Data Scientist (Polygraph Clearance),VA,0,0,0,44,-72.699997
Data Scientist,CA,0,0,0,36.778259,-119.417931
System Data Scientist,VA,1,1,0,44,-72.699997
Personal Financial Management - Decision and Data Scientist,NY,1,0,0,43,-75
Data Scientist - Live Television Streaming Service,CA,0,0,1,36.778259,-119.417931
"Director, Cognitive Data Scientist Natural Language Processi...",CA,1,0,0,36.778259,-119.417931
Lead Data Scientist,CA,1,1,0,36.778259,-119.417931
Data Scientist (Machine Learning),PA,1,1,0,41.203323,-77.194527
Research Scientist - Machine Learning,CA,1,0,0,36.778259,-119.417931
Director of Data Science and Machine Learning,CA,1,0,0,36.778259,-119.417931
Data Scientist - Expert,MD,1,0,1,39.045753,-76.641273
"Data Scientist, Lead",VA,0,0,1,44,-72.699997
Data Scientist,CA,1,1,0,36.778259,-119.417931
Principal Data Scientist,CA,0,0,1,36.778259,-119.417931
Senior Data Scientist,CA,1,0,0,36.778259,-119.417931
"Senior Data Scientist, Product Owner",VA,1,0,0,44,-72.699997
Data Scientist -Sensor Data,CA,1,0,0,36.778259,-119.417931
Data Scientist -Sensor Data,CA,1,0,0,36.778259,-119.417931
Sr Machine Learning Scientist - Prime Video Relevance,WA,1,0,0,47.751076,-120.740135
"Manager, Data Scientist",MD,1,1,0,39.045753,-76.641273
Sr. Data Scientist-Business Optimization,CT,1,1,1,41.599998,-72.699997
Senior Data Scientist,NY,1,0,0,43,-75
5G+ Wireless Machine Learning Research Scientist,CA,1,0,0,36.778259,-119.417931
Data Scientist,CA,1,1,0,36.778259,-119.417931
Lead Data Scientist (Top Secret-Clearance),DC,1,1,0,47.751076,-120.740135
"Manager, Data Scientist",NY,1,1,0,43,-75
"Manager, Data Scientist",DC,1,1,0,47.751076,-120.740135
Chief Data Scientist,CA,0,0,0,36.778259,-119.417931
Senior Data Scientist,CA,0,1,0,36.778259,-119.417931
"Data Scientist - Principal - New York, NY",NY,1,1,1,43,-75
Data & AI Architect,NY,1,0,0,43,-75
"Applied Research Scientist, Core Machine Learning",NY,1,0,0,43,-75
Data Scientist,IL,0,1,1,40,-89
"Research Scientist, Machine Learning (PhD University Grad)",NY,1,0,0,43,-75
Quantitative Researcher in Machine Learning,NY,1,0,0,43,-75
Applied Machine Learning Research Scientist,CA,1,1,0,36.778259,-119.417931
Senior Machine Learning/ Data Scientist,VA,1,1,0,44,-72.699997
Sr. Data Scientist (Logistics),CA,0,0,1,36.778259,-119.417931
Data Scientist,CA,1,0,0,36.778259,-119.417931
Data Scientist,CA,1,0,0,36.778259,-119.417931
Data Scientist - Senior Manager,GA,1,1,0,33.247875,-83.441162
"Machine Learning Scientist, Amazon Alexa",CA,1,0,0,36.778259,-119.417931
Data Scientist - Senior Consultant - Burbank CALIFORNIA!,CA,1,1,0,36.778259,-119.417931
"Manager, Data Scientist",VA,1,1,0,44,-72.699997
Data Scientist with TS/SCI & CI POLY,VA,0,0,0,44,-72.699997
Data Scientist - Defense & Intelligence,VA,1,1,0,44,-72.699997
Data Scientist: NLP - FS Poly,MD,1,0,0,39.045753,-76.641273
Sr. Data Scientist / Mgr - Advanced Analytics,TX,0,0,0,31,-100
Data Scientist - Machine Learning,CA,1,1,0,36.778259,-119.417931
Data Scientist - Machine Learning,CA,1,1,0,36.778259,-119.417931
"Senior Data Scientist, Partnerships",CA,0,0,1,36.778259,-119.417931
Senior Data Scientist Manager,NJ,1,0,0,39.833851,-74.871826
Data Scientist - Senior Manager - Energy & Utilities Industr...,TX,1,1,0,31,-100
GPGPU - Machine Learning Architect,CA,1,0,0,36.778259,-119.417931
Data & AI Architect,PA,1,0,0,41.203323,-77.194527
Arity Data Scientist Senior Manager,IL,1,0,0,40,-89
Sr. Data Scientist,CA,0,1,0,36.778259,-119.417931
Artificial Intelligence Principal Research Scientist,CA,1,0,0,36.778259,-119.417931
Senior Data Scientist - Virtual and Augmented Reality,CA,1,0,0,36.778259,-119.417931
Data Scientist 5 (Sr. Data Architect MDM),VA,0,0,0,44,-72.699997
Senior Manager - AI/Data Scientist Pre-Sales Architect,MI,1,1,1,44.182205,-84.506836
Senior Data Scientist,CA,0,1,0,36.778259,-119.417931
Data Scientist: Anomaly Detection - FS Poly,MD,1,0,0,39.045753,-76.641273
Senior Data Scientist,VA,1,1,1,44,-72.699997
"Sr. Data Scientist, Marketing",CA,0,0,1,36.778259,-119.417931
"Director, Data Science – Machine Learning, Big Data, Data Mi...",NY,1,1,0,43,-75
Data Scientist: Machine Learning - FS Poly,MD,1,0,0,39.045753,-76.641273
Big Data/Machine Learning Developer,MD,1,0,0,39.045753,-76.641273
"Chief Data Scientist, Senior Manager",CA,1,0,0,36.778259,-119.417931
Data Scientist: Predictive Analytics - FS Poly,MD,1,0,0,39.045753,-76.641273
"Data Scientist - Senior Consultant - San Francisco, CA",CA,1,1,1,36.778259,-119.417931
Senior Data Scientist - Cyber Security Analytics,VA,1,1,0,44,-72.699997
Data Scientist: Behavioral Analytics - FS Poly,MD,1,0,0,39.045753,-76.641273
"Solutions Architect, Machine Learning, Google Cloud",WA,1,0,0,47.751076,-120.740135
Sr. Data Scientist (Product Science),CA,0,0,1,36.778259,-119.417931
23103 Principal Data Scientist - HealthTech / Diagnostics -...,CA,1,0,0,36.778259,-119.417931
Data Scientist: sole-source Prime - FS Poly,MD,1,0,0,39.045753,-76.641273
"Machine Learning, NLP and NLG Developer - VP",NY,1,0,0,43,-75
Sr. Data Scientist (Pricing of Consumer Products),CA,0,0,1,36.778259,-119.417931
"Solutions Architect, Machine Learning, Google Cloud",WA,1,0,0,47.751076,-120.740135
Product Manager - Relevance & Machine Learning,CA,0,0,0,36.778259,-119.417931
Data Scientist,CA,0,1,0,36.778259,-119.417931
Data Scientist: Cybersecurity - FS Poly,MD,1,0,0,39.045753,-76.641273
Senior Manager - AI/Data Scientist Pre-Sales Architect,OH,1,1,1,40.367474,-82.996216
Machine Learning Research Scientist,NJ,1,0,0,39.833851,-74.871826
Data Scientist with Neo4J and Computer Visualization Skills...,GA,1,1,0,33.247875,-83.441162
Data Scientist: Risk Analytics - FS Poly,MD,1,0,0,39.045753,-76.641273
"Senior Data Scientist, Algorithms and Machine Learning - Hea...",CA,1,0,0,36.778259,-119.417931
Data Scientist: Insider Threat - FS Poly,MD,1,0,0,39.045753,-76.641273
Lead Data Scientist - Cyber Security Analytics,VA,1,1,0,44,-72.699997
"Solutions Architect, Machine Learning, Google Cloud",CA,1,0,0,36.778259,-119.417931
Data Scientist: Network Security - FS Poly,MD,1,0,0,39.045753,-76.641273
VP - Data Scientist - Applications Development Technical Lea...,NY,1,1,0,43,-75
VP - Data Scientist - Applications Development Technical Lea...,NY,1,1,0,43,-75
"Data Platform Lead, Machine Learning",CA,1,0,0,36.778259,-119.417931
Senior NLP/Deep Learning Scientist,CA,1,0,0,36.778259,-119.417931
Machine Learning Team Lead,CA,1,0,0,36.778259,-119.417931
Senior Manager - AI/Data Scientist Pre-Sales Architect,IL,1,1,1,40,-89
VP - Data Scientist - Applications Development Technical Lea...,NY,1,1,0,43,-75
VP - Data Scientist - Applications Development Technical Lea...,NY,1,1,0,43,-75
Senior Data Scientist - NLP / Product Science,NY,0,1,0,43,-75
Senior Data Scientist (Machine Learning / Computer Vision) -...,CA,1,0,0,36.778259,-119.417931
23222 Senior Data Scientist (Machine Learning / Computer Vis...,CA,1,0,0,36.778259,-119.417931
"Product Manager, Machine Learning",NY,1,0,0,43,-75
Machine Learning Global Program Director,CA,0,0,0,36.778259,-119.417931
Data scientist with Big data experience,CA,1,1,0,36.778259,-119.417931
Director of Machine Learning,CA,1,0,0,36.778259,-119.417931
Lead Data Scientist,CA,1,1,0,36.778259,-119.417931
Lead Data Scientist,CA,1,1,0,36.778259,-119.417931
Machine Learning Architect,CA,0,0,0,36.778259,-119.417931
Artificial Intelligence / Machine Learning Scientist PhD REQ...,MA,1,0,0,45.376584,-68.972168
Senior Scientist - Clinical Informatics / NLP,MA,0,0,1,45.376584,-68.972168
Principal Technologist - Machine Learning and Data Science,WA,1,0,0,47.751076,-120.740135
"Senior/Staff Research Scientist - Machine Learning, AI & NLP",CA,1,0,0,36.778259,-119.417931
Research Director – Machine Learning,NY,1,0,0,43,-75
"Manager, Machine Learning",CA,1,0,0,36.778259,-119.417931
"Manager, Machine Learning",CA,1,0,0,36.778259,-119.417931
